País,Tarics,Descripción,Año,Exportaciones,Importaciones
Singapur,1101,Cereales y harinas,2013,485.20,0.32
Singapur,1102,Cereales y harinas,2013,80.24,nan
Singapur,1103,Cereales y harinas,2013,19.85,nan
Singapur,1104,Cereales y harinas,2013,613.10,0.19
Singapur,0401,"Huevos, productos lácteos y miel",2013,9505.38,nan
Singapur,0402,"Huevos, productos lácteos y miel",2013,65201.67,2.10
Singapur,0403,"Huevos, productos lácteos y miel",2013,3803.78,0.21
Singapur,0404,"Huevos, productos lácteos y miel",2013,18450.05,0.00
Singapur,0405,"Huevos, productos lácteos y miel",2013,34291.58,nan
Singapur,0406,"Huevos, productos lácteos y miel",2013,14998.96,nan
Singapur,0407,"Huevos, productos lácteos y miel",2013,85.98,nan
Singapur,0408,"Huevos, productos lácteos y miel",2013,21.25,nan
Singapur,0409,"Huevos, productos lácteos y miel",2013,569.50,0.29
Singapur,1509,Aceites,2013,6190.16,0.05
Singapur,1511,Aceites,2013,0.16,4369.17
Singapur,1512,Aceites,2013,13906.11,nan
Singapur,2201,Bebidas,2013,7517.99,26.24
Singapur,2202,Bebidas,2013,10633.65,6728.52
Singapur,2203,Bebidas,2013,32190.69,1056.52
Singapur,2204,Bebidas,2013,286215.23,280.24
Singapur,2205,Bebidas,2013,456.77,nan
Singapur,2206,Bebidas,2013,644.25,0.02
Singapur,2207,Bebidas,2013,608.89,nan
Singapur,1803,Chocolates,2013,7322.91,203.19
Singapur,1804,Chocolates,2013,177.76,3498.74
Singapur,1805,Chocolates,2013,6588.29,3.60
Singapur,1905,Panaderia y pastelería,2013,20351.30,10770.43
Singapur,0201,Productos cárnicos,2014,631.23,nan
Singapur,0202,Productos cárnicos,2014,262.09,nan
Singapur,0203,Productos cárnicos,2014,62552.90,160.86
Singapur,0204,Productos cárnicos,2014,4.19,nan
Singapur,0205,Productos cárnicos,2014,84.37,nan
Singapur,0206,Productos cárnicos,2014,11004.85,nan
Singapur,0207,Productos cárnicos,2014,5941.92,3.79
Singapur,0208,Productos cárnicos,2014,50.71,nan
Singapur,0209,Productos cárnicos,2014,1600.69,4.36
Singapur,0210,Productos cárnicos,2014,5010.91,17.96
Singapur,0302,Pescados y mariscos,2014,652.46,nan
Singapur,0303,Pescados y mariscos,2014,3812.57,105.48
Singapur,0304,Pescados y mariscos,2014,4125.75,0.08
Singapur,0305,Pescados y mariscos,2014,969.02,nan
Singapur,0701,Verduras y hortalizas,2014,242.17,nan
Singapur,0702,Verduras y hortalizas,2014,804.64,nan
Singapur,0703,Verduras y hortalizas,2014,1680.66,nan
Singapur,0704,Verduras y hortalizas,2014,15.78,nan
Singapur,0705,Verduras y hortalizas,2014,125.82,nan
Singapur,0706,Verduras y hortalizas,2014,47.90,nan
Singapur,0707,Verduras y hortalizas,2014,1.70,nan
Singapur,0708,Verduras y hortalizas,2014,10.87,nan
Singapur,0803,Frutas y frutos secos,2014,0.02,nan
Singapur,0804,Frutas y frutos secos,2014,34.97,0.01
Singapur,0805,Frutas y frutos secos,2014,1131.91,nan
Singapur,0806,Frutas y frutos secos,2014,96.84,0.43
Singapur,0807,Frutas y frutos secos,2014,459.61,nan
Singapur,0808,Frutas y frutos secos,2014,7698.34,nan
Singapur,0809,Frutas y frutos secos,2014,736.98,nan
Singapur,0810,Frutas y frutos secos,2014,4221.61,9.56
Singapur,1101,Cereales y harinas,2014,454.33,3.51
Singapur,1102,Cereales y harinas,2014,59.58,nan
Singapur,1103,Cereales y harinas,2014,28.83,0.10
Singapur,1104,Cereales y harinas,2014,628.66,0.97
Singapur,0401,"Huevos, productos lácteos y miel",2014,9813.82,nan
Singapur,0402,"Huevos, productos lácteos y miel",2014,79407.60,0.36
Singapur,0403,"Huevos, productos lácteos y miel",2014,5915.22,0.41
Singapur,0404,"Huevos, productos lácteos y miel",2014,15635.17,0.15
Singapur,0405,"Huevos, productos lácteos y miel",2014,31974.28,nan
Singapur,0406,"Huevos, productos lácteos y miel",2014,16688.98,nan
Singapur,0407,"Huevos, productos lácteos y miel",2014,72.60,nan
Singapur,0408,"Huevos, productos lácteos y miel",2014,14.38,nan
Singapur,0409,"Huevos, productos lácteos y miel",2014,889.30,0.56
Singapur,1509,Aceites,2014,6579.01,25.34
Singapur,1511,Aceites,2014,3.39,2994.80
Singapur,1512,Aceites,2014,11207.59,56.41
Singapur,2201,Bebidas,2014,7764.07,8.00
Singapur,2202,Bebidas,2014,7387.85,7014.82
Singapur,2203,Bebidas,2014,28192.18,1344.46
Singapur,2204,Bebidas,2014,326269.09,147.03
Singapur,2205,Bebidas,2014,421.11,nan
Singapur,2206,Bebidas,2014,1153.77,13.18
Singapur,2207,Bebidas,2014,392.02,nan
Singapur,1803,Chocolates,2014,10015.86,0.73
Singapur,1804,Chocolates,2014,455.88,437.22
Singapur,1805,Chocolates,2014,4423.46,62.09
Singapur,1905,Panaderia y pastelería,2014,22084.15,11414.20
Singapur,0201,Productos cárnicos,2015,668.99,nan
Singapur,0202,Productos cárnicos,2015,650.39,nan
Singapur,0203,Productos cárnicos,2015,66277.25,44.98
Singapur,0204,Productos cárnicos,2015,61.75,nan
Singapur,0205,Productos cárnicos,2015,nan,nan
Singapur,0206,Productos cárnicos,2015,11948.42,96.60
Singapur,0207,Productos cárnicos,2015,7755.26,99.58
Singapur,0208,Productos cárnicos,2015,127.62,nan
Singapur,0209,Productos cárnicos,2015,691.04,nan
Singapur,0210,Productos cárnicos,2015,5332.72,nan
Singapur,0302,Pescados y mariscos,2015,710.04,nan
Singapur,0303,Pescados y mariscos,2015,10057.38,nan
Singapur,0304,Pescados y mariscos,2015,2826.32,nan
Singapur,0305,Pescados y mariscos,2015,919.16,0.02
Singapur,0701,Verduras y hortalizas,2015,279.94,nan
Singapur,0702,Verduras y hortalizas,2015,1220.68,nan
Singapur,0703,Verduras y hortalizas,2015,2094.81,nan
Singapur,0704,Verduras y hortalizas,2015,36.98,nan
Singapur,0705,Verduras y hortalizas,2015,102.12,nan
Singapur,0706,Verduras y hortalizas,2015,16.03,nan
Singapur,0707,Verduras y hortalizas,2015,7.35,nan
Singapur,0708,Verduras y hortalizas,2015,1.35,nan
Singapur,0803,Frutas y frutos secos,2015,nan,nan
Singapur,0804,Frutas y frutos secos,2015,152.41,0.35
Singapur,0805,Frutas y frutos secos,2015,1210.39,nan
Singapur,0806,Frutas y frutos secos,2015,276.37,1.14
Singapur,0807,Frutas y frutos secos,2015,506.70,nan
Singapur,0808,Frutas y frutos secos,2015,8020.11,nan
Singapur,0809,Frutas y frutos secos,2015,1937.72,nan
Singapur,0810,Frutas y frutos secos,2015,5831.53,117.91
Singapur,1101,Cereales y harinas,2015,690.94,nan
Singapur,1102,Cereales y harinas,2015,86.38,1.11
Singapur,1103,Cereales y harinas,2015,55.11,nan
Singapur,1104,Cereales y harinas,2015,593.68,0.12
Singapur,0401,"Huevos, productos lácteos y miel",2015,10816.85,0.09
Singapur,0402,"Huevos, productos lácteos y miel",2015,56834.86,119.93
Singapur,0403,"Huevos, productos lácteos y miel",2015,4804.27,0.08
Singapur,0404,"Huevos, productos lácteos y miel",2015,16331.93,0.00
Singapur,0405,"Huevos, productos lácteos y miel",2015,31887.30,35.67
Singapur,0406,"Huevos, productos lácteos y miel",2015,18322.79,0.23
Singapur,0407,"Huevos, productos lácteos y miel",2015,56.18,nan
Singapur,0408,"Huevos, productos lácteos y miel",2015,75.94,nan
Singapur,0409,"Huevos, productos lácteos y miel",2015,1119.06,0.56
Singapur,1509,Aceites,2015,7185.29,0.00
Singapur,1511,Aceites,2015,2.60,5258.00
Singapur,1512,Aceites,2015,10990.84,32.19
Singapur,2201,Bebidas,2015,9880.62,0.73
Singapur,2202,Bebidas,2015,8816.47,7025.70
Singapur,2203,Bebidas,2015,32410.20,1449.92
Singapur,2204,Bebidas,2015,338099.63,301.20
Singapur,2205,Bebidas,2015,371.63,nan
Singapur,2206,Bebidas,2015,1204.69,0.05
Singapur,2207,Bebidas,2015,338.62,1.06
Singapur,1803,Chocolates,2015,8960.35,1032.31
Singapur,1804,Chocolates,2015,560.48,3044.56
Singapur,1805,Chocolates,2015,5278.54,21.64
Singapur,1905,Panaderia y pastelería,2015,22586.94,12369.79
Singapur,0201,Productos cárnicos,2016,769.34,nan
Singapur,0202,Productos cárnicos,2016,547.01,nan
Singapur,0203,Productos cárnicos,2016,64995.95,293.03
Singapur,0204,Productos cárnicos,2016,86.85,nan
Singapur,0205,Productos cárnicos,2016,nan,nan
Singapur,0206,Productos cárnicos,2016,15281.47,nan
Singapur,0207,Productos cárnicos,2016,7701.79,96.63
Singapur,0208,Productos cárnicos,2016,176.91,nan
Singapur,0209,Productos cárnicos,2016,1226.70,nan
Singapur,0210,Productos cárnicos,2016,6164.60,nan
Singapur,0302,Pescados y mariscos,2016,918.37,nan
Singapur,0303,Pescados y mariscos,2016,18008.25,nan
Singapur,0304,Pescados y mariscos,2016,2761.89,nan
Singapur,0305,Pescados y mariscos,2016,1687.13,nan
Singapur,0701,Verduras y hortalizas,2016,177.40,nan
Singapur,0702,Verduras y hortalizas,2016,2045.14,nan
Singapur,0703,Verduras y hortalizas,2016,1847.95,nan
Singapur,0704,Verduras y hortalizas,2016,215.16,nan
Singapur,0705,Verduras y hortalizas,2016,191.14,nan
Singapur,0706,Verduras y hortalizas,2016,37.55,nan
Singapur,0707,Verduras y hortalizas,2016,46.28,nan
Singapur,0708,Verduras y hortalizas,2016,54.85,0.06
Singapur,0803,Frutas y frutos secos,2016,0.10,nan
Singapur,0804,Frutas y frutos secos,2016,116.67,0.54
Singapur,0805,Frutas y frutos secos,2016,1577.88,nan
Singapur,0806,Frutas y frutos secos,2016,421.24,0.91
Singapur,0807,Frutas y frutos secos,2016,676.82,18.21
Singapur,0808,Frutas y frutos secos,2016,7097.79,33.90
Singapur,0809,Frutas y frutos secos,2016,2209.73,nan
Singapur,0810,Frutas y frutos secos,2016,7244.87,5.46
Singapur,1101,Cereales y harinas,2016,684.73,0.69
Singapur,1102,Cereales y harinas,2016,65.74,nan
Singapur,1103,Cereales y harinas,2016,45.44,nan
Singapur,1104,Cereales y harinas,2016,570.41,0.16
Singapur,0401,"Huevos, productos lácteos y miel",2016,12359.65,0.87
Singapur,0402,"Huevos, productos lácteos y miel",2016,43435.77,199.05
Singapur,0403,"Huevos, productos lácteos y miel",2016,4110.32,nan
Singapur,0404,"Huevos, productos lácteos y miel",2016,8253.47,0.16
Singapur,0405,"Huevos, productos lácteos y miel",2016,30219.31,nan
Singapur,0406,"Huevos, productos lácteos y miel",2016,22302.62,nan
Singapur,0407,"Huevos, productos lácteos y miel",2016,7.60,nan
Singapur,0408,"Huevos, productos lácteos y miel",2016,145.18,nan
Singapur,0409,"Huevos, productos lácteos y miel",2016,872.55,0.49
Singapur,1509,Aceites,2016,7504.82,115.94
Singapur,1511,Aceites,2016,0.40,249.86
Singapur,1512,Aceites,2016,8549.17,nan
Singapur,2201,Bebidas,2016,9004.86,4.00
Singapur,2202,Bebidas,2016,9023.91,6528.60
Singapur,2203,Bebidas,2016,28961.56,1164.31
Singapur,2204,Bebidas,2016,317572.89,127.75
Singapur,2205,Bebidas,2016,332.22,nan
Singapur,2206,Bebidas,2016,927.75,0.19
Singapur,2207,Bebidas,2016,465.05,0.15
Singapur,1803,Chocolates,2016,9087.33,4291.55
Singapur,1804,Chocolates,2016,695.60,618.29
Singapur,1805,Chocolates,2016,7260.89,811.34
Singapur,1905,Panaderia y pastelería,2016,22967.52,13291.13
Singapur,0201,Productos cárnicos,2017,781.69,nan
Singapur,0202,Productos cárnicos,2017,1040.06,nan
Singapur,0203,Productos cárnicos,2017,72726.45,197.20
Singapur,0204,Productos cárnicos,2017,139.54,72.91
Singapur,0205,Productos cárnicos,2017,nan,nan
Singapur,0206,Productos cárnicos,2017,12548.07,88.94
Singapur,0207,Productos cárnicos,2017,8545.99,nan
Singapur,0208,Productos cárnicos,2017,182.38,nan
Singapur,0209,Productos cárnicos,2017,1085.16,nan
Singapur,0210,Productos cárnicos,2017,7981.25,nan
Singapur,0302,Pescados y mariscos,2017,1141.68,nan
Singapur,0303,Pescados y mariscos,2017,12766.01,330.02
Singapur,0304,Pescados y mariscos,2017,3355.68,nan
Singapur,0305,Pescados y mariscos,2017,1541.87,nan
Singapur,0701,Verduras y hortalizas,2017,132.40,nan
Singapur,0702,Verduras y hortalizas,2017,2781.90,nan
Singapur,0703,Verduras y hortalizas,2017,1971.77,nan
Singapur,0704,Verduras y hortalizas,2017,350.74,nan
Singapur,0705,Verduras y hortalizas,2017,693.34,nan
Singapur,0706,Verduras y hortalizas,2017,56.63,nan
Singapur,0707,Verduras y hortalizas,2017,27.43,nan
Singapur,0708,Verduras y hortalizas,2017,1.47,nan
Singapur,0803,Frutas y frutos secos,2017,0.28,0.06
Singapur,0804,Frutas y frutos secos,2017,301.28,0.14
Singapur,0805,Frutas y frutos secos,2017,1882.16,nan
Singapur,0806,Frutas y frutos secos,2017,782.57,72.56
Singapur,0807,Frutas y frutos secos,2017,577.28,nan
Singapur,0808,Frutas y frutos secos,2017,6901.68,nan
Singapur,0809,Frutas y frutos secos,2017,2615.74,nan
Singapur,0810,Frutas y frutos secos,2017,6877.52,nan
Singapur,1101,Cereales y harinas,2017,624.08,0.01
Singapur,1102,Cereales y harinas,2017,45.99,nan
Singapur,1103,Cereales y harinas,2017,57.77,nan
Singapur,1104,Cereales y harinas,2017,573.61,0.01
Singapur,0401,"Huevos, productos lácteos y miel",2017,17407.01,0.14
Singapur,0402,"Huevos, productos lácteos y miel",2017,74421.62,0.85
Singapur,0403,"Huevos, productos lácteos y miel",2017,5022.12,nan
Singapur,0404,"Huevos, productos lácteos y miel",2017,12791.27,97.38
Singapur,0405,"Huevos, productos lácteos y miel",2017,32333.49,nan
Singapur,0406,"Huevos, productos lácteos y miel",2017,20275.51,nan
Singapur,0407,"Huevos, productos lácteos y miel",2017,11.44,nan
Singapur,0408,"Huevos, productos lácteos y miel",2017,36.42,nan
Singapur,0409,"Huevos, productos lácteos y miel",2017,846.73,0.47
Singapur,1509,Aceites,2017,8961.23,nan
Singapur,1511,Aceites,2017,1.49,170.51
Singapur,1512,Aceites,2017,5479.10,nan
Singapur,2201,Bebidas,2017,8826.93,4.03
Singapur,2202,Bebidas,2017,8451.85,7597.06
Singapur,2203,Bebidas,2017,31998.07,558.17
Singapur,2204,Bebidas,2017,375803.38,235.12
Singapur,2205,Bebidas,2017,377.46,0.09
Singapur,2206,Bebidas,2017,748.99,0.46
Singapur,2207,Bebidas,2017,443.19,nan
Singapur,1803,Chocolates,2017,9106.40,1833.71
Singapur,1804,Chocolates,2017,551.78,7303.40
Singapur,1805,Chocolates,2017,9044.10,91.62
Singapur,1905,Panaderia y pastelería,2017,24677.04,13572.53
Singapur,0201,Productos cárnicos,2018,929.97,nan
Singapur,0202,Productos cárnicos,2018,656.39,nan
Singapur,0203,Productos cárnicos,2018,73806.95,34.35
Singapur,0204,Productos cárnicos,2018,607.25,nan
Singapur,0205,Productos cárnicos,2018,nan,nan
Singapur,0206,Productos cárnicos,2018,9666.56,81.57
Singapur,0207,Productos cárnicos,2018,11282.51,79.88
Singapur,0208,Productos cárnicos,2018,235.76,nan
Singapur,0209,Productos cárnicos,2018,1468.57,6.57
Singapur,0210,Productos cárnicos,2018,8368.98,nan
Singapur,0302,Pescados y mariscos,2018,859.06,nan
Singapur,0303,Pescados y mariscos,2018,13275.99,113.34
Singapur,0304,Pescados y mariscos,2018,5115.59,45.02
Singapur,0305,Pescados y mariscos,2018,1185.18,0.26
Singapur,0701,Verduras y hortalizas,2018,229.86,nan
Singapur,0702,Verduras y hortalizas,2018,3365.23,nan
Singapur,0703,Verduras y hortalizas,2018,1618.54,nan
Singapur,0704,Verduras y hortalizas,2018,264.92,nan
Singapur,0705,Verduras y hortalizas,2018,718.10,nan
Singapur,0706,Verduras y hortalizas,2018,27.13,nan
Singapur,0707,Verduras y hortalizas,2018,70.20,nan
Singapur,0708,Verduras y hortalizas,2018,5.52,nan
Singapur,0803,Frutas y frutos secos,2018,0.24,0.08
Singapur,0804,Frutas y frutos secos,2018,192.57,nan
Singapur,0805,Frutas y frutos secos,2018,860.84,nan
Singapur,0806,Frutas y frutos secos,2018,1024.53,0.95
Singapur,0807,Frutas y frutos secos,2018,280.06,nan
Singapur,0808,Frutas y frutos secos,2018,6093.54,nan
Singapur,0809,Frutas y frutos secos,2018,1596.32,nan
Singapur,0810,Frutas y frutos secos,2018,7441.38,2.79
Singapur,1101,Cereales y harinas,2018,730.26,0.30
Singapur,1102,Cereales y harinas,2018,68.65,nan
Singapur,1103,Cereales y harinas,2018,52.92,nan
Singapur,1104,Cereales y harinas,2018,407.60,nan
Singapur,0401,"Huevos, productos lácteos y miel",2018,14701.79,0.77
Singapur,0402,"Huevos, productos lácteos y miel",2018,83240.36,518.42
Singapur,0403,"Huevos, productos lácteos y miel",2018,6234.45,nan
Singapur,0404,"Huevos, productos lácteos y miel",2018,14507.71,0.16
Singapur,0405,"Huevos, productos lácteos y miel",2018,44919.97,nan
Singapur,0406,"Huevos, productos lácteos y miel",2018,20044.75,nan
Singapur,0407,"Huevos, productos lácteos y miel",2018,3.95,nan
Singapur,0408,"Huevos, productos lácteos y miel",2018,504.77,nan
Singapur,0409,"Huevos, productos lácteos y miel",2018,975.32,0.45
Singapur,1509,Aceites,2018,9806.11,nan
Singapur,1511,Aceites,2018,10.54,3231.45
Singapur,1512,Aceites,2018,5772.13,nan
Singapur,2201,Bebidas,2018,10598.44,28.18
Singapur,2202,Bebidas,2018,7649.00,5771.13
Singapur,2203,Bebidas,2018,30079.64,563.45
Singapur,2204,Bebidas,2018,382789.80,743.58
Singapur,2205,Bebidas,2018,570.11,0.12
Singapur,2206,Bebidas,2018,574.00,48.03
Singapur,2207,Bebidas,2018,3839.20,nan
Singapur,1803,Chocolates,2018,17485.61,312.30
Singapur,1804,Chocolates,2018,839.78,1691.88
Singapur,1805,Chocolates,2018,5409.66,407.33
Singapur,1905,Panaderia y pastelería,2018,25992.40,14078.07
Singapur,0201,Productos cárnicos,2019,644.07,nan
Singapur,0202,Productos cárnicos,2019,1134.33,nan
Singapur,0203,Productos cárnicos,2019,73550.71,536.63
Singapur,0204,Productos cárnicos,2019,2683.59,nan
Singapur,0205,Productos cárnicos,2019,nan,nan
Singapur,0206,Productos cárnicos,2019,8837.78,24.96
Singapur,0207,Productos cárnicos,2019,10589.24,nan
Singapur,0208,Productos cárnicos,2019,248.06,nan
Singapur,0209,Productos cárnicos,2019,2958.92,nan
Singapur,0210,Productos cárnicos,2019,7954.42,0.04
Singapur,0302,Pescados y mariscos,2019,1292.73,nan
Singapur,0303,Pescados y mariscos,2019,17473.42,0.69
Singapur,0304,Pescados y mariscos,2019,4880.82,104.64
Singapur,0305,Pescados y mariscos,2019,1012.94,0.16
Singapur,0701,Verduras y hortalizas,2019,164.34,nan
Singapur,0702,Verduras y hortalizas,2019,4437.09,nan
Singapur,0703,Verduras y hortalizas,2019,1566.67,nan
Singapur,0704,Verduras y hortalizas,2019,298.20,nan
Singapur,0705,Verduras y hortalizas,2019,726.92,nan
Singapur,0706,Verduras y hortalizas,2019,28.05,nan
Singapur,0707,Verduras y hortalizas,2019,67.47,nan
Singapur,0708,Verduras y hortalizas,2019,3.97,nan
Singapur,0803,Frutas y frutos secos,2019,0.44,nan
Singapur,0804,Frutas y frutos secos,2019,271.02,0.09
Singapur,0805,Frutas y frutos secos,2019,1572.24,nan
Singapur,0806,Frutas y frutos secos,2019,965.70,0.49
Singapur,0807,Frutas y frutos secos,2019,275.39,nan
Singapur,0808,Frutas y frutos secos,2019,6211.97,nan
Singapur,0809,Frutas y frutos secos,2019,2214.84,nan
Singapur,0810,Frutas y frutos secos,2019,7931.55,nan
Singapur,1101,Cereales y harinas,2019,795.12,nan
Singapur,1102,Cereales y harinas,2019,70.90,0.13
Singapur,1103,Cereales y harinas,2019,66.66,nan
Singapur,1104,Cereales y harinas,2019,554.50,0.00
Singapur,0401,"Huevos, productos lácteos y miel",2019,14402.52,0.14
Singapur,0402,"Huevos, productos lácteos y miel",2019,88329.75,5.54
Singapur,0403,"Huevos, productos lácteos y miel",2019,9120.24,nan
Singapur,0404,"Huevos, productos lácteos y miel",2019,15922.29,0.11
Singapur,0405,"Huevos, productos lácteos y miel",2019,34197.91,824.72
Singapur,0406,"Huevos, productos lácteos y miel",2019,24458.19,7.11
Singapur,0407,"Huevos, productos lácteos y miel",2019,150.53,nan
Singapur,0408,"Huevos, productos lácteos y miel",2019,363.05,nan
Singapur,0409,"Huevos, productos lácteos y miel",2019,988.46,2.55
Singapur,1509,Aceites,2019,9580.16,0.07
Singapur,1511,Aceites,2019,0.20,927.52
Singapur,1512,Aceites,2019,6336.79,nan
Singapur,2201,Bebidas,2019,10930.09,37.83
Singapur,2202,Bebidas,2019,8167.03,7902.06
Singapur,2203,Bebidas,2019,26951.41,256.07
Singapur,2204,Bebidas,2019,387550.00,624.62
Singapur,2205,Bebidas,2019,509.62,nan
Singapur,2206,Bebidas,2019,398.52,30.37
Singapur,2207,Bebidas,2019,1649.19,0.07
Singapur,1803,Chocolates,2019,17614.59,127.03
Singapur,1804,Chocolates,2019,602.58,0.31
Singapur,1805,Chocolates,2019,6198.44,258.91
Singapur,1905,Panaderia y pastelería,2019,26881.40,15750.17
Singapur,0201,Productos cárnicos,2020,523.50,nan
Singapur,0202,Productos cárnicos,2020,911.62,0.00
Singapur,0203,Productos cárnicos,2020,85616.79,883.97
Singapur,0204,Productos cárnicos,2020,2738.47,nan
Singapur,0205,Productos cárnicos,2020,nan,nan
Singapur,0206,Productos cárnicos,2020,8735.57,122.48
Singapur,0207,Productos cárnicos,2020,8848.99,nan
Singapur,0208,Productos cárnicos,2020,181.17,nan
Singapur,0209,Productos cárnicos,2020,2244.19,nan
Singapur,0210,Productos cárnicos,2020,7576.66,0.03
Singapur,0302,Pescados y mariscos,2020,935.73,nan
Singapur,0303,Pescados y mariscos,2020,16376.66,nan
Singapur,0304,Pescados y mariscos,2020,2804.30,68.66
Singapur,0305,Pescados y mariscos,2020,1373.39,1.08
Singapur,0701,Verduras y hortalizas,2020,188.02,nan
Singapur,0702,Verduras y hortalizas,2020,4713.96,nan
Singapur,0703,Verduras y hortalizas,2020,3201.56,nan
Singapur,0704,Verduras y hortalizas,2020,333.88,nan
Singapur,0705,Verduras y hortalizas,2020,845.19,nan
Singapur,0706,Verduras y hortalizas,2020,18.38,nan
Singapur,0707,Verduras y hortalizas,2020,114.15,nan
Singapur,0708,Verduras y hortalizas,2020,2.78,nan
Singapur,0803,Frutas y frutos secos,2020,0.11,0.00
Singapur,0804,Frutas y frutos secos,2020,261.46,0.68
Singapur,0805,Frutas y frutos secos,2020,375.06,nan
Singapur,0806,Frutas y frutos secos,2020,921.62,1.06
Singapur,0807,Frutas y frutos secos,2020,115.31,nan
Singapur,0808,Frutas y frutos secos,2020,3805.88,nan
Singapur,0809,Frutas y frutos secos,2020,1556.96,0.00
Singapur,0810,Frutas y frutos secos,2020,7405.92,0.70
Singapur,1101,Cereales y harinas,2020,877.19,0.01
Singapur,1102,Cereales y harinas,2020,112.61,0.34
Singapur,1103,Cereales y harinas,2020,93.27,3.99
Singapur,1104,Cereales y harinas,2020,834.60,0.18
Singapur,0401,"Huevos, productos lácteos y miel",2020,13569.22,0.00
Singapur,0402,"Huevos, productos lácteos y miel",2020,88366.61,0.13
Singapur,0403,"Huevos, productos lácteos y miel",2020,7807.11,nan
Singapur,0404,"Huevos, productos lácteos y miel",2020,16393.14,nan
Singapur,0405,"Huevos, productos lácteos y miel",2020,27692.34,0.07
Singapur,0406,"Huevos, productos lácteos y miel",2020,26808.55,nan
Singapur,0407,"Huevos, productos lácteos y miel",2020,7079.98,nan
Singapur,0408,"Huevos, productos lácteos y miel",2020,220.23,nan
Singapur,0409,"Huevos, productos lácteos y miel",2020,816.95,1.97
Singapur,1509,Aceites,2020,13003.07,4.75
Singapur,1511,Aceites,2020,338.60,3376.47
Singapur,1512,Aceites,2020,4536.07,23.63
Singapur,2201,Bebidas,2020,6432.00,4.95
Singapur,2202,Bebidas,2020,9923.09,5343.00
Singapur,2203,Bebidas,2020,27482.57,61.25
Singapur,2204,Bebidas,2020,314891.83,517.78
Singapur,2205,Bebidas,2020,456.25,0.03
Singapur,2206,Bebidas,2020,535.34,23.08
Singapur,2207,Bebidas,2020,490.68,1.23
Singapur,1803,Chocolates,2020,12251.93,463.44
Singapur,1804,Chocolates,2020,519.56,4833.21
Singapur,1805,Chocolates,2020,6712.75,29.35
Singapur,1905,Panaderia y pastelería,2020,24416.90,13398.87
